legacy_character_id,legacy_variant_id,hero_version_id,awakened,mapping_kind,reason
baki,Sand Jonin,baki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero baki-core.
baki,Wind Blade,baki-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
black-zetsu,Akatsuki Spy,black-zetsu-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero black-zetsu-core.
black-zetsu,Kaguya Will,black-zetsu-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
blue-b,Eight-Tails Host,blue-b-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero blue-b-core.
blue-b,Jinchuriki Cloak,blue-b-core,true,AWAKENING_FORM,Reserved exclusively as Awakening of blue-b-core.
bunpuku,Monk Sage,bunpuku-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
bunpuku,Shukaku Host,bunpuku-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero bunpuku-core.
byakuren,First Mizukage,byakuren-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero byakuren-core.
byakuren,Prime,byakuren-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
c,Raikage Guard,c-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
c,Sensor,c-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero c-core.
chiyo,Base,chiyo-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero chiyo-core.
chiyo,Ten Puppets,chiyo-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Secret White Move puppet technique.
choji-akimichi,Butterfly Mode,choji-shippuden,true,AWAKENING_FORM,Reserved exclusively as Awakening of choji-shippuden.
choji-akimichi,Genin,choji-shippuden,false,COSMETIC_SKIN_TO_PRIMARY,Age/era appearance; Shippuden is the hero boundary.
choji-akimichi,Shippuden,choji-shippuden,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero choji-shippuden.
choji-akimichi,War Arc,choji-shippuden,false,COSMETIC_SKIN_TO_PRIMARY,Era appearance.
chojuro,Hiramekarei Master,chojuro-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
chojuro,Seven Swordsman,chojuro-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero chojuro-core.
choza-akimichi,Clan Head,choza-akimichi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero choza-akimichi-core.
choza-akimichi,War Arc,choza-akimichi-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
chukichi,Reanimated,chukichi-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
chukichi,Sensor Ninja,chukichi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero chukichi-core.
dan-kato,Jonin,dan-kato-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero dan-kato-core.
dan-kato,Spirit Transformation,dan-kato-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Spirit Transformation Technique is a jutsu that projects Dan's spirit; it is not a persistent transformed body.
danzo-shimura,Hokage Candidate,danzo-candidate,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero danzo-candidate.
danzo-shimura,Izanagi Arm,danzo-candidate,true,AWAKENING_FORM,Reserved exclusively as Awakening of danzo-candidate.
darui,Raikage Guard,darui-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
darui,Storm Release,darui-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Storm Release is Darui's kekkei genkai/nature transformation, not a separate persistent hero form."
deidara,Akatsuki,deidara-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero deidara-core.
deidara,C2 Dragon,deidara-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Named technique/construct, not a persistent hero form."
deidara,C4,deidara-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Named ultimate-scale technique, not a hero."
deidara,Edo Tensei,deidara-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation skin/state.
dodai,Lava Rubber Style,dodai-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Dodai's vulcanised-rubber Lava Release is expressed through ninjutsu such as Rubber Rope/Defence, not a persistent form."
dodai,Third Raikage Aide,dodai-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
dosu-kinuta,Resonating Echo,dosu-kinuta-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
dosu-kinuta,Sound Genin,dosu-kinuta-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero dosu-kinuta-core.
ebisu,Elite Tutor,ebisu-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero ebisu-core.
ebisu,Special Jonin,ebisu-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
ebizo,Puppet Strategist,ebizo-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
ebizo,Sand Elder,ebizo-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero ebizo-core.
enma,Adamantine Staff,,false,SKILL_OR_ULTIMATE_NO_HERO_VERSION,Summon-specific action/state belongs to technique presentation rather than another summonable unit.
enma,Monkey King,,false,SPECIAL_INDEPENDENT_CHARACTER_NO_HERO_VERSION,"Summon creature is retained as special independent combat content, not a normal ninja hero version."
first-raikage,First Raikage,first-raikage-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero first-raikage-core.
first-raikage,Prime,first-raikage-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
fu,Base,fu-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero fu-base.
fu,Seven-Tails Cloak,fu-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of fu-base.
fu-yamanaka,Mind Transfer,fu-yamanaka-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
fu-yamanaka,Root Operative,fu-yamanaka-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero fu-yamanaka-core.
fudo,Earth Body,fudo-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
fudo,Four-Man Team,fudo-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero fudo-core.
fuen,Barrier Specialist,fuen-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
fuen,Four-Man Team,fuen-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero fuen-core.
fugaku-uchiha,Clan Head,fugaku-uchiha-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero fugaku-uchiha-core.
fugaku-uchiha,Police Captain,fugaku-uchiha-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
fuguki-suikazan,Reanimated,fuguki-suikazan-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
fuguki-suikazan,Samehada Wielder,fuguki-suikazan-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero fuguki-suikazan-core.
fuka,Elemental Kiss,fuka-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
fuka,Four-Man Team,fuka-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero fuka-core.
fukasaku,Sage Training,,false,SKILL_OR_ULTIMATE_NO_HERO_VERSION,Summon-specific action/state belongs to technique presentation rather than another summonable unit.
fukasaku,Toad Sage,,false,SPECIAL_INDEPENDENT_CHARACTER_NO_HERO_VERSION,"Summon creature is retained as special independent combat content, not a normal ninja hero version."
gaara,Genin,gaara-genin,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero gaara-genin.
gaara,Kazekage,gaara-kazekage,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero gaara-kazekage.
gaara,Shukaku Cloak,gaara-genin,true,AWAKENING_FORM,Reserved exclusively as Awakening of gaara-genin.
gaara,War Arc,gaara-genin,false,COSMETIC_SKIN_TO_PRIMARY,Era presentation of Kazekage Gaara.
gamabunta,Gamabunta Battle,,false,SKILL_OR_ULTIMATE_NO_HERO_VERSION,Summon-specific action/state belongs to technique presentation rather than another summonable unit.
gamabunta,Toad Boss,,false,SPECIAL_INDEPENDENT_CHARACTER_NO_HERO_VERSION,"Summon creature is retained as special independent combat content, not a normal ninja hero version."
gamakichi,War Arc Toad,,false,SKILL_OR_ULTIMATE_NO_HERO_VERSION,Summon-specific action/state belongs to technique presentation rather than another summonable unit.
gamakichi,Young Toad,,false,SPECIAL_INDEPENDENT_CHARACTER_NO_HERO_VERSION,"Summon creature is retained as special independent combat content, not a normal ninja hero version."
gari,Explosion Release,gari-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Explosion Release is Gari's kekkei genkai/ninjutsu style, not a persistent transformation."
gari,Reanimated,gari-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
gengetsu-hozuki,Edo Tensei,gengetsu-hozuki-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
gengetsu-hozuki,Second Mizukage,gengetsu-hozuki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero gengetsu-hozuki-core.
genma-shiranui,Fourth Hokage Guard,genma-shiranui-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
genma-shiranui,Special Jonin,genma-shiranui-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero genma-shiranui-core.
ginkaku,Nine-Tails Cloak,ginkaku-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of ginkaku-base.
ginkaku,Silver Brother,ginkaku-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero ginkaku-base.
gozu,Chain Gauntlet,gozu-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
gozu,Demon Brothers,gozu-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero gozu-core.
guren,Crystal Release,guren-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Crystal Release is Guren's ninjutsu identity and should feed her five-skill kit rather than become a collectible form label.
guren,Three-Tails Mission,guren-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
hagoromo-otsutsuki,Sage of Six Paths,hagoromo-young,true,AWAKENING_FORM,Reserved exclusively as Awakening of hagoromo-young.
hagoromo-otsutsuki,Young,hagoromo-young,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hagoromo-young.
haku,Base,haku-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero haku-core.
haku,Edo Tensei,haku-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
hamura-otsutsuki,Tenseigan Legacy,hamura-otsutsuki-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Legacy/title wording is not a documented persistent Hamura transformation.
hamura-otsutsuki,Young,hamura-otsutsuki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hamura-otsutsuki-core.
han,Base,han-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero han-base.
han,Five-Tails Cloak,han-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of han-base.
hanabi-hyuga,Byakugan Master,hanabi-hyuga-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
hanabi-hyuga,Hyuga Heiress,hanabi-hyuga-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hanabi-hyuga-core.
hanzo,Edo Tensei,hanzo-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
hanzo,Prime,hanzo-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hanzo-core.
hashirama-senju,Edo Tensei,hashirama-hokage,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is not used as Awakening.
hashirama-senju,First Hokage,hashirama-hokage,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hashirama-hokage.
hashirama-senju,Sage Mode,hashirama-hokage,true,AWAKENING_FORM,Reserved exclusively as Awakening of hashirama-hokage.
hashirama-senju,Warring States,hashirama-hokage,false,COSMETIC_SKIN_TO_PRIMARY,Era appearance of the same wood-style identity.
hayate-gekko,Chunin Exams Proctor,hayate-gekko-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hayate-gekko-core.
hayate-gekko,Crescent Moon Blade,hayate-gekko-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
hiashi-hyuga,Clan Head,hiashi-hyuga-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hiashi-hyuga-core.
hiashi-hyuga,War Arc,hiashi-hyuga-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
hidan,Akatsuki,hidan-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hidan-core.
hidan,Curse Ritual,hidan-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Ritual technique, not a separate hero."
hinata-hyuga,Genin,hinata-hyuga-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hinata-hyuga-core.
hinata-hyuga,Shippuden,hinata-hyuga-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
hinata-hyuga,War Arc,hinata-hyuga-core,false,COSMETIC_SKIN_TO_PRIMARY,Era appearance of the same Shippuden combat identity.
hiruko,Chimera Technique,hiruko-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Chimera Technique is a technique/power system, not a second persistent Hiruko form label."
hiruko,Missing Nin,hiruko-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hiruko-core.
hiruzen-sarutobi,Edo Tensei,hiruzen-prime,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation skin/state.
hiruzen-sarutobi,Prime,hiruzen-prime,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hiruzen-prime.
hiruzen-sarutobi,Third Hokage,hiruzen-prime,false,COSMETIC_SKIN_TO_PRIMARY,Title/era label; Prime hero carries the full combat identity.
hizashi-hyuga,Branch House,hizashi-hyuga-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero hizashi-hyuga-core.
hizashi-hyuga,Reanimated,hizashi-hyuga-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
ibiki-morino,Interrogation Chief,ibiki-morino-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero ibiki-morino-core.
ibiki-morino,War Arc,ibiki-morino-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
idate-morino,Ninja Trainee,idate-morino-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
idate-morino,Runner,idate-morino-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero idate-morino-core.
indra-otsutsuki,Base,indra-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero indra-base.
indra-otsutsuki,Susanoo,indra-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of indra-base.
ino-yamanaka,Genin,ino-yamanaka-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero ino-yamanaka-core.
ino-yamanaka,Shippuden,ino-yamanaka-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
ino-yamanaka,War Arc,ino-yamanaka-core,false,COSMETIC_SKIN_TO_PRIMARY,Era appearance.
inoichi-yamanaka,Allied Intelligence Chief,inoichi-yamanaka-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
inoichi-yamanaka,Clan Head,inoichi-yamanaka-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero inoichi-yamanaka-core.
iruka-umino,Academy Instructor,iruka-umino-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero iruka-umino-core.
iruka-umino,Protective Sensei,iruka-umino-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
ishikawa,First Tsuchikage,ishikawa-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero ishikawa-core.
ishikawa,Prime,ishikawa-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
itachi-uchiha,ANBU,itachi-anbu,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero itachi-anbu.
itachi-uchiha,Akatsuki,itachi-akatsuki,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero itachi-akatsuki.
itachi-uchiha,Edo Tensei,itachi-anbu,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is not a normal Awakening and does not need a duplicate hero here.
itachi-uchiha,Mangekyo,itachi-anbu,true,AWAKENING_FORM,Reserved exclusively as Awakening of itachi-anbu.
itachi-uchiha,Susanoo,itachi-akatsuki,true,AWAKENING_FORM,Reserved exclusively as Awakening of itachi-akatsuki.
izumo-kamizuki,Gate Guard,izumo-kamizuki-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero izumo-kamizuki-core.
izumo-kamizuki,War Arc,izumo-kamizuki-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
izuna-uchiha,Mangekyo Sharingan,izuna-uchiha-core,true,AWAKENING_FORM,Reserved exclusively as Awakening of izuna-uchiha-core.
izuna-uchiha,Warring States,izuna-uchiha-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero izuna-uchiha-core.
jinin-akebino,Kabutowari Wielder,jinin-akebino-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero jinin-akebino-core.
jinin-akebino,Reanimated,jinin-akebino-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
jinpachi-munashi,Reanimated,jinpachi-munashi-core,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
jinpachi-munashi,Shibuki Wielder,jinpachi-munashi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero jinpachi-munashi-core.
jirobo,Curse Mark Level 2,jirobo-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of jirobo-base.
jirobo,Sound Four,jirobo-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero jirobo-base.
jugo,Curse Mark Base,jugo-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero jugo-base.
jugo,Sage Transformation,jugo-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of jugo-base.
kabuto-yakushi,Part I,kabuto-part1,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kabuto-part1.
kabuto-yakushi,Shippuden,kabuto-shippuden,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kabuto-shippuden.
kabuto-yakushi,Snake Sage,kabuto-shippuden,true,AWAKENING_FORM,Reserved exclusively as Awakening of kabuto-shippuden.
kabuto-yakushi,War Arc,kabuto-part1,false,COSMETIC_SKIN_TO_PRIMARY,Snake Sage is the actual transformation; War Arc is an era label.
kagami-uchiha,Sharingan Elite,kagami-uchiha-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
kagami-uchiha,Tobirama Guard,kagami-uchiha-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kagami-uchiha-core.
kagari,Mist Ambush,kagari-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
kagari,Rain Genin,kagari-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kagari-core.
kaguya-otsutsuki,Base,kaguya-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kaguya-base.
kaguya-otsutsuki,Rabbit Goddess,kaguya-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of kaguya-base.
kakashi-hatake,ANBU,kakashi-anbu,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kakashi-anbu.
kakashi-hatake,Double Mangekyo,kakashi-war,true,AWAKENING_FORM,Reserved exclusively as Awakening of kakashi-war.
kakashi-hatake,Mangekyo Sharingan,kakashi-war,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kakashi-war.
kakashi-hatake,Sharingan,kakashi-young,true,AWAKENING_FORM,Reserved exclusively as Awakening of kakashi-young.
kakashi-hatake,Young,kakashi-young,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kakashi-young.
kakko,Kannabi Bridge,kakko-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
kakko,Stone Jonin,kakko-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kakko-core.
kakuzu,Akatsuki,kakuzu-akatsuki,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kakuzu-akatsuki.
kakuzu,Earth Grudge Fear,kakuzu-akatsuki,true,AWAKENING_FORM,Reserved exclusively as Awakening of kakuzu-akatsuki.
kankuro,Chunin Exams,kankuro-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kankuro-core.
kankuro,Master Puppeteer,kankuro-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
karin,Hebi Sensor,karin-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero karin-core.
karin,Taka Healer,karin-core,false,MERGED_OR_REMOVED_DUPLICATE_TO_PRIMARY,Secondary label does not currently clear the standalone-hero threshold and is merged into the character's primary kit/presentation.
karui,Cloud Kunoichi,karui-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero karui-core.
karui,War Arc,karui-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
katsuyu,Hundred Healings Support,,false,SKILL_OR_ULTIMATE_NO_HERO_VERSION,Summon-specific action/state belongs to technique presentation rather than another summonable unit.
katsuyu,Slug Queen,,false,SPECIAL_INDEPENDENT_CHARACTER_NO_HERO_VERSION,"Summon creature is retained as special independent combat content, not a normal ninja hero version."
kiba-inuzuka,Chunin Exams,kiba-inuzuka-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kiba-inuzuka-core.
kiba-inuzuka,Two-Headed Wolf,kiba-inuzuka-core,false,COOPERATION_FORM_OR_TECHNIQUE_TO_PRIMARY,"Fusion/cooperation technique with Akamaru, not a solo persistent hero form."
kidomaru,Curse Mark Level 2,kidomaru-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of kidomaru-base.
kidomaru,Sound Four,kidomaru-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kidomaru-base.
killer-b,Base,killer-b-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero killer-b-base.
killer-b,Eight-Tails Cloak,killer-b-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of killer-b-base.
killer-b,Full Gyuki,killer-b-base,false,TEMPORARY_COMBAT_FORM_TO_PRIMARY,"Full tailed-beast manifestation is Ultimate-scale, not another persistent hero."
kimimaro,Base,kimimaro-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kimimaro-base.
kimimaro,Curse Mark Level 2,kimimaro-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of kimimaro-base.
kimimaro,Edo Tensei,kimimaro-base,false,COSMETIC_SKIN_TO_PRIMARY,Reanimation is explicitly not treated as a normal Awakening.
kin-tsuchi,Bell Genjutsu,kin-tsuchi-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
kin-tsuchi,Sound Genin,kin-tsuchi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kin-tsuchi-core.
kinkaku,Gold Brother,kinkaku-base,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kinkaku-base.
kinkaku,Nine-Tails Cloak,kinkaku-base,true,AWAKENING_FORM,Reserved exclusively as Awakening of kinkaku-base.
kisame-hoshigaki,Akatsuki,kisame-akatsuki,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kisame-akatsuki.
kisame-hoshigaki,Samehada Fusion,kisame-akatsuki,true,AWAKENING_FORM,Reserved exclusively as Awakening of kisame-akatsuki.
kitsuchi,Earth Commander,kitsuchi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kitsuchi-core.
kitsuchi,Mountain Jutsu,kitsuchi-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
konan,Akatsuki,konan-akatsuki,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero konan-akatsuki.
konan,Paper Angel,konan-akatsuki,true,AWAKENING_FORM,Reserved exclusively as Awakening of konan-akatsuki.
konohamaru-sarutobi,Academy Prodigy,konohamaru-sarutobi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero konohamaru-sarutobi-core.
konohamaru-sarutobi,Rasengan Disciple,konohamaru-sarutobi-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
kosuke-maruboshi,Eternal Genin,kosuke-maruboshi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kosuke-maruboshi-core.
kosuke-maruboshi,Water Style Veteran,kosuke-maruboshi-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,Label describes a technique/weapon action rather than a persistent hero form.
kotetsu-hagane,Gate Guard,kotetsu-hagane-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kotetsu-hagane-core.
kotetsu-hagane,War Arc,kotetsu-hagane-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
kurenai-yuhi,Genjutsu Jonin,kurenai-yuhi-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kurenai-yuhi-core.
kurenai-yuhi,Team 8 Leader,kurenai-yuhi-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
kurotsuchi,Lava Release,kurotsuchi-core,false,SKILL_OR_ULTIMATE_TO_PRIMARY,"Lava Release is a nature transformation used through Kurotsuchi's jutsu, not a separate form."
kurotsuchi,Tsuchikage Guard,kurotsuchi-core,false,COSMETIC_SKIN_TO_PRIMARY,Era/rank/title difference alone does not justify another collectible hero.
kushimaru-kuriarare,Nuibari Wielder,kushimaru-kuriarare-core,false,COLLECTIBLE_HERO_VERSION,Base form of proposed hero kushimaru-kuriarare-core.
